Country,geometry
Peru,"<Point><coordinates>-73.575,-9.375</coordinates></Point>"
Brazil,"<Point><coordinates>-71.825,-9.375</coordinates></Point>"
Brazil,"<Point><coordinates>-71.625,-9.375</coordinates></Point>"
Brazil,"<Point><coordinates>-69.125,-9.375</coordinates></Point>"
Peru,"<Point><coordinates>-76.575,-9.425</coordinates></Point>"
Peru,"<Point><coordinates>-74.725,-9.425</coordinates></Point>"
Brazil,"<Point><coordinates>-72.175,-9.425</coordinates></Point>"
Brazil,"<Point><coordinates>-69.025,-9.425</coordinates></Point>"
Brazil,"<Point><coordinates>-66.525,-9.425</coordinates></Point>"
Peru,"<Point><coordinates>-74.725,-9.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.675,-9.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.525,-9.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.125,-9.475</coordinates></Point>"
Peru,"<Point><coordinates>-72.975,-9.475</coordinates></Point>"
Brazil,"<Point><coordinates>-72.425,-9.475</coordinates></Point>"
Brazil,"<Point><coordinates>-67.675,-9.475</coordinates></Point>"
Brazil,"<Point><coordinates>-66.525,-9.475</coordinates></Point>"
Zambia,"<Point><coordinates>28.675,-9.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.775,-9.525</coordinates></Point>"
Peru,"<Point><coordinates>-74.725,-9.525</coordinates></Point>"
Peru,"<Point><coordinates>-74.675,-9.525</coordinates></Point>"
Peru,"<Point><coordinates>-74.625,-9.525</coordinates></Point>"
Peru,"<Point><coordinates>-74.525,-9.525</coordinates></Point>"
Brazil,"<Point><coordinates>-72.075,-9.525</coordinates></Point>"
Brazil,"<Point><coordinates>-69.125,-9.525</coordinates></Point>"
Indonesia,"<Point><coordinates>124.275,-9.525</coordinates></Point>"
Peru,"<Point><coordinates>-75.025,-9.575</coordinates></Point>"
Peru,"<Point><coordinates>-74.775,-9.575</coordinates></Point>"
Peru,"<Point><coordinates>-74.725,-9.575</coordinates></Point>"
Peru,"<Point><coordinates>-74.675,-9.575</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-9.575</coordinates></Point>"
Brazil,"<Point><coordinates>-67.625,-9.575</coordinates></Point>"
Brazil,"<Point><coordinates>-66.575,-9.575</coordinates></Point>"
Peru,"<Point><coordinates>-76.175,-9.625</coordinates></Point>"
Peru,"<Point><coordinates>-75.275,-9.625</coordinates></Point>"
Brazil,"<Point><coordinates>-69.675,-9.625</coordinates></Point>"
Brazil,"<Point><coordinates>-68.725,-9.625</coordinates></Point>"
Brazil,"<Point><coordinates>-66.625,-9.625</coordinates></Point>"
Brazil,"<Point><coordinates>-66.575,-9.625</coordinates></Point>"
Indonesia,"<Point><coordinates>124.225,-9.625</coordinates></Point>"
Solomon Islands,"<Point><coordinates>159.925,-9.625</coordinates></Point>"
Peru,"<Point><coordinates>-76.025,-9.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.325,-9.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.275,-9.675</coordinates></Point>"
Peru,"<Point><coordinates>-74.625,-9.675</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-9.675</coordinates></Point>"
Brazil,"<Point><coordinates>-69.675,-9.675</coordinates></Point>"
Brazil,"<Point><coordinates>-68.625,-9.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.275,-9.725</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-9.725</coordinates></Point>"
Brazil,"<Point><coordinates>-72.025,-9.725</coordinates></Point>"
Brazil,"<Point><coordinates>-68.525,-9.725</coordinates></Point>"
Brazil,"<Point><coordinates>-68.325,-9.725</coordinates></Point>"
Peru,"<Point><coordinates>-75.425,-9.775</coordinates></Point>"
Peru,"<Point><coordinates>-75.375,-9.775</coordinates></Point>"
Peru,"<Point><coordinates>-74.325,-9.825</coordinates></Point>"
Peru,"<Point><coordinates>-73.475,-9.825</coordinates></Point>"
Peru,"<Point><coordinates>-73.225,-9.825</coordinates></Point>"
Democratic Republic of the Congo,"<Point><coordinates>25.875,-9.825</coordinates></Point>"
Solomon Islands,"<Point><coordinates>160.675,-9.825</coordinates></Point>"
Peru,"<Point><coordinates>-74.625,-9.875</coordinates></Point>"
Peru,"<Point><coordinates>-74.575,-9.875</coordinates></Point>"
Peru,"<Point><coordinates>-73.375,-9.875</coordinates></Point>"
Peru,"<Point><coordinates>-72.975,-9.875</coordinates></Point>"
Peru,"<Point><coordinates>-72.525,-9.875</coordinates></Point>"
Peru,"<Point><coordinates>-73.625,-9.925</coordinates></Point>"
Peru,"<Point><coordinates>-72.375,-9.925</coordinates></Point>"
Peru,"<Point><coordinates>-73.625,-9.975</coordinates></Point>"
Peru,"<Point><coordinates>-73.325,-9.975</coordinates></Point>"
Peru,"<Point><coordinates>-72.675,-9.975</coordinates></Point>"
Peru,"<Point><coordinates>-72.275,-9.975</coordinates></Point>"
Brazil,"<Point><coordinates>-64.825,-9.975</coordinates></Point>"
Peru,"<Point><coordinates>-75.125,-10.025</coordinates></Point>"
Peru,"<Point><coordinates>-73.875,-10.025</coordinates></Point>"
Peru,"<Point><coordinates>-73.275,-10.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.425,-10.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.925,-10.025</coordinates></Point>"
Peru,"<Point><coordinates>-74.425,-10.075</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-10.075</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-10.125</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-10.125</coordinates></Point>"
Peru,"<Point><coordinates>-73.125,-10.125</coordinates></Point>"
Brazil,"<Point><coordinates>-67.825,-10.125</coordinates></Point>"
Brazil,"<Point><coordinates>-64.575,-10.125</coordinates></Point>"
Peru,"<Point><coordinates>-75.075,-10.175</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-10.175</coordinates></Point>"
Peru,"<Point><coordinates>-74.325,-10.175</coordinates></Point>"
Peru,"<Point><coordinates>-71.025,-10.175</coordinates></Point>"
Peru,"<Point><coordinates>-70.975,-10.175</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.625,-10.175</coordinates></Point>"
Peru,"<Point><coordinates>-74.575,-10.225</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-10.225</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-10.225</coordinates></Point>"
Peru,"<Point><coordinates>-74.325,-10.225</coordinates></Point>"
Peru,"<Point><coordinates>-73.525,-10.225</coordinates></Point>"
Peru,"<Point><coordinates>-72.475,-10.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.725,-10.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.375,-10.225</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.425,-10.225</coordinates></Point>"
Brazil,"<Point><coordinates>-64.625,-10.225</coordinates></Point>"
Brazil,"<Point><coordinates>-64.575,-10.225</coordinates></Point>"
Peru,"<Point><coordinates>-74.525,-10.275</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-10.275</coordinates></Point>"
Peru,"<Point><coordinates>-74.425,-10.275</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-10.275</coordinates></Point>"
Peru,"<Point><coordinates>-72.075,-10.275</coordinates></Point>"
Peru,"<Point><coordinates>-71.825,-10.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.175,-10.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.925,-10.275</coordinates></Point>"
Brazil,"<Point><coordinates>-64.625,-10.275</coordinates></Point>"
Brazil,"<Point><coordinates>-64.575,-10.275</coordinates></Point>"
Peru,"<Point><coordinates>-75.425,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-74.825,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-74.525,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-74.425,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-73.375,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-72.725,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-72.325,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-72.025,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-71.725,-10.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.325,-10.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.975,-10.325</coordinates></Point>"
Peru,"<Point><coordinates>-75.725,-10.375</coordinates></Point>"
Peru,"<Point><coordinates>-73.575,-10.375</coordinates></Point>"
Peru,"<Point><coordinates>-73.475,-10.375</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-10.375</coordinates></Point>"
Peru,"<Point><coordinates>-73.125,-10.375</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.075,-10.375</coordinates></Point>"
Peru,"<Point><coordinates>-75.025,-10.425</coordinates></Point>"
Peru,"<Point><coordinates>-73.025,-10.425</coordinates></Point>"
Peru,"<Point><coordinates>-71.625,-10.425</coordinates></Point>"
Peru,"<Point><coordinates>-75.725,-10.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.625,-10.475</coordinates></Point>"
Brazil,"<Point><coordinates>-64.775,-10.475</coordinates></Point>"
Brazil,"<Point><coordinates>-64.675,-10.475</coordinates></Point>"
Brazil,"<Point><coordinates>-57.675,-10.475</coordinates></Point>"
Peru,"<Point><coordinates>-75.225,-10.525</coordinates></Point>"
Peru,"<Point><coordinates>-73.525,-10.525</coordinates></Point>"
Peru,"<Point><coordinates>-73.475,-10.525</coordinates></Point>"
Peru,"<Point><coordinates>-72.625,-10.575</coordinates></Point>"
Peru,"<Point><coordinates>-72.075,-10.575</coordinates></Point>"
Peru,"<Point><coordinates>-74.275,-10.625</coordinates></Point>"
Peru,"<Point><coordinates>-72.575,-10.625</coordinates></Point>"
Peru,"<Point><coordinates>-71.075,-10.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.825,-10.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.775,-10.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.625,-10.625</coordinates></Point>"
Papua New Guinea,"<Point><coordinates>152.575,-10.625</coordinates></Point>"
Peru,"<Point><coordinates>-74.675,-10.675</coordinates></Point>"
Peru,"<Point><coordinates>-74.325,-10.675</coordinates></Point>"
Peru,"<Point><coordinates>-74.275,-10.675</coordinates></Point>"
Peru,"<Point><coordinates>-74.125,-10.675</coordinates></Point>"
Peru,"<Point><coordinates>-72.475,-10.675</coordinates></Point>"
Brazil,"<Point><coordinates>-69.575,-10.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.925,-10.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.025,-10.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.975,-10.675</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.875,-10.675</coordinates></Point>"
Brazil,"<Point><coordinates>-63.825,-10.675</coordinates></Point>"
Brazil,"<Point><coordinates>-63.775,-10.675</coordinates></Point>"
Peru,"<Point><coordinates>-74.625,-10.725</coordinates></Point>"
Peru,"<Point><coordinates>-74.125,-10.725</coordinates></Point>"
Brazil,"<Point><coordinates>-69.125,-10.725</coordinates></Point>"
Brazil,"<Point><coordinates>-63.775,-10.725</coordinates></Point>"
Brazil,"<Point><coordinates>-63.725,-10.725</coordinates></Point>"
Brazil,"<Point><coordinates>-63.575,-10.725</coordinates></Point>"
Peru,"<Point><coordinates>-73.925,-10.775</coordinates></Point>"
Brazil,"<Point><coordinates>-64.675,-10.775</coordinates></Point>"
Brazil,"<Point><coordinates>-63.775,-10.775</coordinates></Point>"
Peru,"<Point><coordinates>-74.725,-10.825</coordinates></Point>"
Peru,"<Point><coordinates>-72.775,-10.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.825,-10.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.775,-10.825</coordinates></Point>"
Peru,"<Point><coordinates>-75.525,-10.875</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-10.875</coordinates></Point>"
Peru,"<Point><coordinates>-72.125,-10.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.825,-10.875</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.475,-10.875</coordinates></Point>"
Brazil,"<Point><coordinates>-64.925,-10.875</coordinates></Point>"
Brazil,"<Point><coordinates>-64.875,-10.875</coordinates></Point>"
Peru,"<Point><coordinates>-75.575,-10.925</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-10.925</coordinates></Point>"
Brazil,"<Point><coordinates>-63.225,-10.925</coordinates></Point>"
Brazil,"<Point><coordinates>-50.325,-10.925</coordinates></Point>"
Peru,"<Point><coordinates>-75.575,-10.975</coordinates></Point>"
Peru,"<Point><coordinates>-73.925,-10.975</coordinates></Point>"
Peru,"<Point><coordinates>-72.425,-10.975</coordinates></Point>"
Peru,"<Point><coordinates>-72.075,-10.975</coordinates></Point>"
Bolivia,"<Point><coordinates>-67.525,-10.975</coordinates></Point>"
Brazil,"<Point><coordinates>-63.325,-10.975</coordinates></Point>"
,"<Point><coordinates>142.675,-10.975</coordinates></Point>"
Peru,"<Point><coordinates>-73.925,-11.025</coordinates></Point>"
Peru,"<Point><coordinates>-73.325,-11.025</coordinates></Point>"
Peru,"<Point><coordinates>-72.725,-11.025</coordinates></Point>"
Peru,"<Point><coordinates>-71.675,-11.025</coordinates></Point>"
Bolivia,"<Point><coordinates>-69.375,-11.025</coordinates></Point>"
Brazil,"<Point><coordinates>-63.625,-11.025</coordinates></Point>"
Angola,"<Point><coordinates>23.425,-11.025</coordinates></Point>"
Peru,"<Point><coordinates>-73.925,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-73.825,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-72.975,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-72.375,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-72.175,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-71.675,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-71.625,-11.075</coordinates></Point>"
Brazil,"<Point><coordinates>-63.675,-11.075</coordinates></Point>"
Brazil,"<Point><coordinates>-61.175,-11.075</coordinates></Point>"
Brazil,"<Point><coordinates>-61.125,-11.075</coordinates></Point>"
Peru,"<Point><coordinates>-75.475,-11.125</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-11.125</coordinates></Point>"
Peru,"<Point><coordinates>-73.875,-11.125</coordinates></Point>"
Peru,"<Point><coordinates>-72.375,-11.125</coordinates></Point>"
Peru,"<Point><coordinates>-74.575,-11.175</coordinates></Point>"
Peru,"<Point><coordinates>-73.575,-11.175</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-11.175</coordinates></Point>"
Peru,"<Point><coordinates>-72.375,-11.175</coordinates></Point>"
Peru,"<Point><coordinates>-72.175,-11.175</coordinates></Point>"
Brazil,"<Point><coordinates>-63.375,-11.175</coordinates></Point>"
Peru,"<Point><coordinates>-75.225,-11.225</coordinates></Point>"
Peru,"<Point><coordinates>-73.225,-11.225</coordinates></Point>"
Peru,"<Point><coordinates>-72.775,-11.275</coordinates></Point>"
Peru,"<Point><coordinates>-72.275,-11.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.125,-11.275</coordinates></Point>"
Peru,"<Point><coordinates>-72.425,-11.325</coordinates></Point>"
Peru,"<Point><coordinates>-70.425,-11.325</coordinates></Point>"
Peru,"<Point><coordinates>-70.325,-11.325</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.175,-11.325</coordinates></Point>"
Peru,"<Point><coordinates>-74.225,-11.375</coordinates></Point>"
Brazil,"<Point><coordinates>-37.375,-11.375</coordinates></Point>"
Peru,"<Point><coordinates>-73.875,-11.425</coordinates></Point>"
Peru,"<Point><coordinates>-72.575,-11.425</coordinates></Point>"
Peru,"<Point><coordinates>-72.375,-11.425</coordinates></Point>"
Papua New Guinea,"<Point><coordinates>153.275,-11.425</coordinates></Point>"
Peru,"<Point><coordinates>-74.675,-11.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-11.475</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-11.475</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.375,-11.475</coordinates></Point>"
Zambia,"<Point><coordinates>24.075,-11.475</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-11.525</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-11.525</coordinates></Point>"
Peru,"<Point><coordinates>-72.125,-11.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.425,-11.525</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.375,-11.525</coordinates></Point>"
Brazil,"<Point><coordinates>-63.775,-11.525</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-11.575</coordinates></Point>"
Peru,"<Point><coordinates>-72.525,-11.575</coordinates></Point>"
Peru,"<Point><coordinates>-72.125,-11.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.375,-11.575</coordinates></Point>"
Brazil,"<Point><coordinates>-64.075,-11.575</coordinates></Point>"
Peru,"<Point><coordinates>-73.825,-11.625</coordinates></Point>"
Peru,"<Point><coordinates>-72.525,-11.625</coordinates></Point>"
Peru,"<Point><coordinates>-72.475,-11.625</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.375,-11.625</coordinates></Point>"
Angola,"<Point><coordinates>18.925,-11.625</coordinates></Point>"
Malawi,"<Point><coordinates>33.825,-11.625</coordinates></Point>"
Malawi,"<Point><coordinates>33.875,-11.625</coordinates></Point>"
Peru,"<Point><coordinates>-73.575,-11.675</coordinates></Point>"
Peru,"<Point><coordinates>-72.225,-11.675</coordinates></Point>"
Malawi,"<Point><coordinates>33.825,-11.675</coordinates></Point>"
Comoros,"<Point><coordinates>43.275,-11.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.725,-11.725</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.475,-11.725</coordinates></Point>"
Peru,"<Point><coordinates>-73.375,-11.775</coordinates></Point>"
Peru,"<Point><coordinates>-72.775,-11.775</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.425,-11.775</coordinates></Point>"
Peru,"<Point><coordinates>-74.525,-11.825</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-11.825</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-11.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.125,-11.825</coordinates></Point>"
Bolivia,"<Point><coordinates>-65.475,-11.825</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-11.875</coordinates></Point>"
Peru,"<Point><coordinates>-74.575,-11.925</coordinates></Point>"
Peru,"<Point><coordinates>-74.525,-11.925</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-11.925</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-11.925</coordinates></Point>"
Peru,"<Point><coordinates>-74.425,-11.975</coordinates></Point>"
Peru,"<Point><coordinates>-74.225,-11.975</coordinates></Point>"
Peru,"<Point><coordinates>-73.375,-11.975</coordinates></Point>"
Peru,"<Point><coordinates>-73.325,-11.975</coordinates></Point>"
Brazil,"<Point><coordinates>-64.875,-11.975</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-12.025</coordinates></Point>"
Peru,"<Point><coordinates>-74.275,-12.025</coordinates></Point>"
Peru,"<Point><coordinates>-74.175,-12.025</coordinates></Point>"
Peru,"<Point><coordinates>-72.875,-12.025</coordinates></Point>"
Peru,"<Point><coordinates>-71.475,-12.025</coordinates></Point>"
Peru,"<Point><coordinates>-74.325,-12.075</coordinates></Point>"
Peru,"<Point><coordinates>-74.275,-12.075</coordinates></Point>"
Zambia,"<Point><coordinates>24.025,-12.075</coordinates></Point>"
Peru,"<Point><coordinates>-73.375,-12.125</coordinates></Point>"
Peru,"<Point><coordinates>-72.325,-12.125</coordinates></Point>"
Angola,"<Point><coordinates>23.875,-12.125</coordinates></Point>"
Peru,"<Point><coordinates>-72.425,-12.175</coordinates></Point>"
Peru,"<Point><coordinates>-70.925,-12.175</coordinates></Point>"
Brazil,"<Point><coordinates>-59.025,-12.175</coordinates></Point>"
Brazil,"<Point><coordinates>-58.975,-12.175</coordinates></Point>"
Angola,"<Point><coordinates>22.175,-12.175</coordinates></Point>"
Angola,"<Point><coordinates>23.875,-12.175</coordinates></Point>"
Zambia,"<Point><coordinates>23.975,-12.175</coordinates></Point>"
Zambia,"<Point><coordinates>24.025,-12.175</coordinates></Point>"
Malawi,"<Point><coordinates>33.875,-12.175</coordinates></Point>"
Peru,"<Point><coordinates>-73.525,-12.225</coordinates></Point>"
Peru,"<Point><coordinates>-72.025,-12.225</coordinates></Point>"
Peru,"<Point><coordinates>-70.825,-12.225</coordinates></Point>"
Angola,"<Point><coordinates>23.775,-12.225</coordinates></Point>"
Angola,"<Point><coordinates>23.925,-12.225</coordinates></Point>"
Angola,"<Point><coordinates>23.975,-12.225</coordinates></Point>"
Peru,"<Point><coordinates>-73.725,-12.275</coordinates></Point>"
Brazil,"<Point><coordinates>-59.125,-12.275</coordinates></Point>"
Angola,"<Point><coordinates>23.875,-12.275</coordinates></Point>"
Angola,"<Point><coordinates>23.975,-12.275</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.675,-12.325</coordinates></Point>"
Brazil,"<Point><coordinates>-59.175,-12.325</coordinates></Point>"
Brazil,"<Point><coordinates>-59.125,-12.325</coordinates></Point>"
Peru,"<Point><coordinates>-73.675,-12.375</coordinates></Point>"
Peru,"<Point><coordinates>-72.125,-12.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.925,-12.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.375,-12.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.075,-12.425</coordinates></Point>"
Peru,"<Point><coordinates>-73.725,-12.425</coordinates></Point>"
Peru,"<Point><coordinates>-73.425,-12.425</coordinates></Point>"
Peru,"<Point><coordinates>-72.125,-12.425</coordinates></Point>"
Peru,"<Point><coordinates>-72.075,-12.425</coordinates></Point>"
Peru,"<Point><coordinates>-73.625,-12.475</coordinates></Point>"
Peru,"<Point><coordinates>-72.175,-12.475</coordinates></Point>"
Peru,"<Point><coordinates>-71.975,-12.475</coordinates></Point>"
Zambia,"<Point><coordinates>24.325,-12.475</coordinates></Point>"
Peru,"<Point><coordinates>-73.625,-12.525</coordinates></Point>"
Zambia,"<Point><coordinates>24.275,-12.525</coordinates></Point>"
Zambia,"<Point><coordinates>24.325,-12.525</coordinates></Point>"
Peru,"<Point><coordinates>-72.925,-12.575</coordinates></Point>"
Bolivia,"<Point><coordinates>-63.925,-12.575</coordinates></Point>"
Zambia,"<Point><coordinates>24.125,-12.625</coordinates></Point>"
Peru,"<Point><coordinates>-73.625,-12.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.575,-12.675</coordinates></Point>"
Peru,"<Point><coordinates>-71.875,-12.675</coordinates></Point>"
Peru,"<Point><coordinates>-71.675,-12.675</coordinates></Point>"
Zambia,"<Point><coordinates>24.075,-12.675</coordinates></Point>"
Peru,"<Point><coordinates>-71.375,-12.725</coordinates></Point>"
Zambia,"<Point><coordinates>24.075,-12.725</coordinates></Point>"
Peru,"<Point><coordinates>-71.875,-12.775</coordinates></Point>"
Zambia,"<Point><coordinates>26.325,-12.775</coordinates></Point>"
Peru,"<Point><coordinates>-71.675,-12.825</coordinates></Point>"
Peru,"<Point><coordinates>-71.475,-12.825</coordinates></Point>"
Brazil,"<Point><coordinates>-62.775,-12.825</coordinates></Point>"
Brazil,"<Point><coordinates>-39.475,-12.825</coordinates></Point>"
Zambia,"<Point><coordinates>26.275,-12.825</coordinates></Point>"
Peru,"<Point><coordinates>-72.875,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-72.825,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-72.175,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-71.825,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-71.675,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-71.475,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-71.325,-12.875</coordinates></Point>"
Angola,"<Point><coordinates>23.225,-12.875</coordinates></Point>"
Peru,"<Point><coordinates>-72.075,-12.925</coordinates></Point>"
Peru,"<Point><coordinates>-71.725,-12.925</coordinates></Point>"
Peru,"<Point><coordinates>-71.325,-12.925</coordinates></Point>"
Bolivia,"<Point><coordinates>-66.725,-12.925</coordinates></Point>"
Peru,"<Point><coordinates>-73.725,-12.975</coordinates></Point>"
Peru,"<Point><coordinates>-72.825,-12.975</coordinates></Point>"
Peru,"<Point><coordinates>-72.075,-12.975</coordinates></Point>"
Peru,"<Point><coordinates>-71.225,-12.975</coordinates></Point>"
Peru,"<Point><coordinates>-73.375,-13.025</coordinates></Point>"
Peru,"<Point><coordinates>-73.225,-13.025</coordinates></Point>"
Peru,"<Point><coordinates>-71.625,-13.025</coordinates></Point>"
Brazil,"<Point><coordinates>-59.025,-13.025</coordinates></Point>"
Peru,"<Point><coordinates>-70.975,-13.125</coordinates></Point>"
Peru,"<Point><coordinates>-70.325,-13.125</coordinates></Point>"
Peru,"<Point><coordinates>-71.175,-13.175</coordinates></Point>"
Peru,"<Point><coordinates>-70.975,-13.175</coordinates></Point>"
Peru,"<Point><coordinates>-73.475,-13.225</coordinates></Point>"
Peru,"<Point><coordinates>-71.225,-13.225</coordinates></Point>"
Peru,"<Point><coordinates>-71.175,-13.225</coordinates></Point>"
Peru,"<Point><coordinates>-71.025,-13.225</coordinates></Point>"
Peru,"<Point><coordinates>-72.625,-13.275</coordinates></Point>"
Peru,"<Point><coordinates>-70.975,-13.275</coordinates></Point>"
Peru,"<Point><coordinates>-71.025,-13.325</coordinates></Point>"
Peru,"<Point><coordinates>-70.725,-13.325</coordinates></Point>"
Peru,"<Point><coordinates>-70.575,-13.325</coordinates></Point>"
Peru,"<Point><coordinates>-70.525,-13.325</coordinates></Point>"
Peru,"<Point><coordinates>-70.475,-13.325</coordinates></Point>"
Peru,"<Point><coordinates>-72.775,-13.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.875,-13.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.725,-13.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.525,-13.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.125,-13.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.975,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.875,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.825,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.725,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.675,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.525,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.375,-13.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.975,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.925,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.725,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.675,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.575,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.525,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.475,-13.475</coordinates></Point>"
Peru,"<Point><coordinates>-70.575,-13.525</coordinates></Point>"
Peru,"<Point><coordinates>-70.525,-13.525</coordinates></Point>"
Peru,"<Point><coordinates>-70.325,-13.525</coordinates></Point>"
Peru,"<Point><coordinates>-69.325,-13.525</coordinates></Point>"
