id_evento,nombre,fecha,artistas,horario,club_id,club_nombre,club_imagen,direccion,poblacion,provincia,pais,estilo
175162,Southside Festival 2011 - Día 1,2011-06-17,"</b> 

Artistas confirmados para todo el festival

Foo Fighters + Blink-182 + Arcade Fire + The Chemical Brothers + Portishead + Arctic Monkeys + Clueso + The Hives + The Subways + Gogol Bordello + Flogging Molly + Elbow + The Wombats + Sublime With Rome + Two Door Cinema Club + Boysetsfire + Selig + Band Of Horses + The Sounds + Klaxons + Eels + Sick Of It All + Parkway Drive + William Fitzsimmons + I Am Kloot + Friendly Fires + Darwin Deez + Converge + Comeback Kid + Portugal. The Man + Kvelertak + You Me At Six + Brother + Cloud Control + MSTRKRFT + Frittenbude + Egotronic",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,España,Indie
175165,Hurricane Festival 2011 - Día 1,2011-06-17,"</b> 

Artistas confirmados para todo el festival:
Foo Fighters + Blink-182 + Arcade Fire + The Chemical Brothers + Portishead + Arctic Monkeys + Clueso + The Hives + The Subways + Gogol Bordello + Flogging Molly + Elbow + The Wombats + Sublime With Rome + Two Door Cinema Club + Boysetsfire + Selig + Band Of Horses + The Sounds + Klaxons + Eels + Sick Of It All + Parkway Drive + William Fitzsimmons + I Am Kloot + Friendly Fires + Darwin Deez + Converge + Comeback Kid + Portugal. The Man + Kvelertak + You Me At Six + Brother + Cloud Control + MSTRKRFT + Frittenbude + Egotronic",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,Indie
173044,Urban Arts Form Festival - Día 3,2011-06-18,"</b> Artistas confirmados para todo el festival:

Fatboy Slim + Paul Kalkbrenner + Vitalic + Laserkraft 3D + The Young Punx + Foreign Beggars + Kaiserdisco",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Austria,sin especificar
173206,Sónar 2011 - Sónar De Día 3,2011-06-18,"</b> Artistas confirmados para todo el festival:

Underworld + Magnetic Man + Steve Reich + bcn216 + Synergy Vocals + Salem + A-Trak + Atmosphere + Hype Williams + Little Dragon + Tyondai Braxton + Mary Anne Hobbs",12:00-22:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Barcelona,España,sin especificar
173208,Sónar 2011 - Sónar De Noche 2,2011-06-18,"</b> Artistas confirmados para todo el festival: 

Underworld + Magnetic Man + Steve Reich + bcn216 + Synergy Vocals + Salem + A-Trak + Atmosphere + Hype Williams + Little Dragon + Tyondai Braxton + Mary Anne Hobbs + Trentemøller",22:00-06:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Barcelona,España,sin especificar
173210,Sónar Galicia 2011 - Día 2,2011-06-18,"</b> artistas confirmados para todo el festival: 

Underworld + Magnetic Man + Salem",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,La Coruña,España,House
175163,Southside Festival 2011 - Día 2,2011-06-18,"</b> Trentemøller

Artistas confirmados para todo el festival

Foo Fighters + Blink-182 + Arcade Fire + The Chemical Brothers + Portishead + Arctic Monkeys + Clueso + The Hives + The Subways + Gogol Bordello + Flogging Molly + Elbow + The Wombats + Sublime With Rome + Two Door Cinema Club + Boysetsfire + Selig + Band Of Horses + The Sounds + Klaxons + Eels + Sick Of It All + Parkway Drive + William Fitzsimmons + I Am Kloot + Friendly Fires + Darwin Deez + Converge + Comeback Kid + Portugal. The Man + Kvelertak + You Me At Six + Brother + Cloud Control + MSTRKRFT + Frittenbude + Egotronic",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,España,Indie
175166,Hurricane Festival 2011 - Día 2,2011-06-18,"</b> 

Artistas confirmados para todo el festival:
Foo Fighters + Blink-182 + Arcade Fire + The Chemical Brothers + Portishead + Arctic Monkeys + Clueso + The Hives + The Subways + Gogol Bordello + Flogging Molly + Elbow + The Wombats + Sublime With Rome + Two Door Cinema Club + Boysetsfire + Selig + Band Of Horses + The Sounds + Klaxons + Eels + Sick Of It All + Parkway Drive + William Fitzsimmons + I Am Kloot + Friendly Fires + Darwin Deez + Converge + Comeback Kid + Portugal. The Man + Kvelertak + You Me At Six + Brother + Cloud Control + MSTRKRFT + Frittenbude + Egotronic",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,Indie
175164,Southside Festival 2011 - Día 3,2011-06-19,"</b> 

Artistas confirmados para todo el festival

Foo Fighters + Blink-182 + Arcade Fire + The Chemical Brothers + Portishead + Arctic Monkeys + Clueso + The Hives + The Subways + Gogol Bordello + Flogging Molly + Elbow + The Wombats + Sublime With Rome + Two Door Cinema Club + Boysetsfire + Selig + Band Of Horses + The Sounds + Klaxons + Eels + Sick Of It All + Parkway Drive + William Fitzsimmons + I Am Kloot + Friendly Fires + Darwin Deez + Converge + Comeback Kid + Portugal. The Man + Kvelertak + You Me At Six + Brother + Cloud Control + MSTRKRFT + Frittenbude + Egotronic",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,España,Indie
175167,Hurricane Festival 2011 - Día 3,2011-06-19,"</b> Trentemøller

Artistas confirmados para todo el festival:
Foo Fighters + Blink-182 + Arcade Fire + The Chemical Brothers + Portishead + Arctic Monkeys + Clueso + The Hives + The Subways + Gogol Bordello + Flogging Molly + Elbow + The Wombats + Sublime With Rome + Two Door Cinema Club + Boysetsfire + Selig + Band Of Horses + The Sounds + Klaxons + Eels + Sick Of It All + Parkway Drive + William Fitzsimmons + I Am Kloot + Friendly Fires + Darwin Deez + Converge + Comeback Kid + Portugal. The Man + Kvelertak + You Me At Six + Brother + Cloud Control + MSTRKRFT + Frittenbude + Egotronic",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,Indie
175431,Vagabundos 2011,2011-06-19,</b> djs por anunciar,00:00-07:00h,334,Pacha Ibiza,Pacha_Ibiza.jpg,Avda 8 de Agosto s/n,Ibiza,Baleares,España,House
175448,Cocoon Ibiza 2011,2011-06-20,</b> djs por anunciar,00:00-07:00h,412,Amnesia,Amnesia_Ibiza.jpg,Carrer d'Eivissa-San Antoni,San Rafael. Ibiza,Baleares,España,Techno
173166,Glastonbury 2011 - Dia 1,2011-06-22,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173264,C/O Pop Festival 2011 - Día 1,2011-06-22,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,sin especificar
173167,Glastonbury 2011 - Dia 2,2011-06-23,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173265,C/O Pop Festival 2011 - Día 2,2011-06-23,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,sin especificar
173168,Glastonbury 2011 - Dia 3,2011-06-24,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173266,C/O Pop Festival 2011 - Día 3,2011-06-24,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,sin especificar
173099,Awakenings Festival 2011,2011-06-25,Reboot (live) + Robert Dietz + Adam Beyer + Chris Liebing + Counterpart (live) + Ricardo Villalobos + Luke Slater + Oscar Mulero vs Reeko + Laurent Garnier presents L.B.S. + Speedy J + Jeff Mills + Âme (live + dj) + Dixon + Henrik Schwarz (live) + ..,11:00-23:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Holanda,Techno
173169,Glastonbury 2011 - Dia 4,2011-06-25,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173267,C/O Pop Festival 2011 - Día 4,2011-06-25,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,sin especificar
173170,Glastonbury 2011 - Dia 5,2011-06-26,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173268,C/O Pop Festival 2011 - Día 5,2011-06-26,</b> artistas por anunciar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Alemania,sin especificar
175432,Vagabundos 2011,2011-06-26,</b> djs por anunciar,00:00-07:00h,334,Pacha Ibiza,Pacha_Ibiza.jpg,Avda 8 de Agosto s/n,Ibiza,Baleares,España,House
175449,Cocoon Ibiza 2011,2011-06-27,</b> djs por anunciar,00:00-07:00h,412,Amnesia,Amnesia_Ibiza.jpg,Carrer d'Eivissa-San Antoni,San Rafael. Ibiza,Baleares,España,Techno
173050,Rock Werchter Festival 2011 - Día 1,2011-06-30,The Chemical Brothers + ...,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Bélgica,sin especificar
173079,Roskilde 2011 - Día 1,2011-06-30,"</b> Artistas confirmados para todo el festival:

AFROCUBISM + AUTOPSY + HOW TO DRESS WELL + IRON MAIDEN + KINGS OF LEON + THE TALLEST MAN ON EARTH + WEEKEND + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Dinamarca,sin especificar
173051,Rock Werchter Festival 2011 - Día 2,2011-07-01,"Kings of Leon + Arctic Monkeys + The National + White Lies
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Bélgica,sin especificar
173080,Roskilde 2011 - Día 2,2011-07-01,"</b> Artistas confirmados para todo el festival:

AFROCUBISM + AUTOPSY + HOW TO DRESS WELL + IRON MAIDEN + KINGS OF LEON + THE TALLEST MAN ON EARTH + WEEKEND + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Dinamarca,sin especificar
176051,Come Together 2011: Opening Party,2011-07-01,</b> tbc,20:00-07:00h,333,Space Ibiza,Space_Ibiza.jpg,Carretera de Platge Den Bossa,Ibiza,Baleares,España,House
173052,Rock Werchter Festival 2011 - Día 3,2011-07-02,Coldplay + Portishead + PJ Harvey + Elbow + The Gaslight Anthem,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Bélgica,sin especificar
173081,Roskilde 2011 - Día 3,2011-07-02,"</b> Artistas confirmados para todo el festival:

AFROCUBISM + AUTOPSY + HOW TO DRESS WELL + IRON MAIDEN + KINGS OF LEON + THE TALLEST MAN ON EARTH + WEEKEND + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Dinamarca,sin especificar
173053,Rock Werchter Festival 2011 - Día 4,2011-07-03,Iron Maiden + Kaiser Chiefs + Social Distortion + All Time Low + Robyn + Two Door Cinema Club,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Bélgica,sin especificar
173082,Roskilde 2011 - Día 4,2011-07-03,"</b> Artistas confirmados para todo el festival:

AFROCUBISM + AUTOPSY + HOW TO DRESS WELL + IRON MAIDEN + KINGS OF LEON + THE TALLEST MAN ON EARTH + WEEKEND + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Dinamarca,sin especificar
175433,Vagabundos 2011,2011-07-03,</b> djs por anunciar,00:00-07:00h,334,Pacha Ibiza,Pacha_Ibiza.jpg,Avda 8 de Agosto s/n,Ibiza,Baleares,España,House
175450,Cocoon Ibiza 2011,2011-07-04,</b> djs por anunciar,00:00-07:00h,412,Amnesia,Amnesia_Ibiza.jpg,Carrer d'Eivissa-San Antoni,San Rafael. Ibiza,Baleares,España,Techno
174355,Carl Cox: The Revolution Continues Opening Party,2011-07-05,Carl Cox + ...,20:00-07:00h,333,Space Ibiza,Space_Ibiza.jpg,Carretera de Platge Den Bossa,Ibiza,Baleares,España,House
173064,The Garden Festival 2011 - Día 1,2011-07-06,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173093,Worldwide Festival 2011 - Día 1,2011-07-06,"</b> Artistas confirmados para todo el festival

Cut Chemist + Kode9 Vs Spaceape (live) + David Rodigan + Ghostpoet (live) + Pearson Sound aka Ramadanman + Rainer Truby",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Francia,sin especificar
173065,The Garden Festival 2011 - Día 2,2011-07-07,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173094,Worldwide Festival 2011 - Día 2,2011-07-07,"</b> Artistas confirmados para todo el festival

Cut Chemist + Kode9 Vs Spaceape (live) + David Rodigan + Ghostpoet (live) + Pearson Sound aka Ramadanman + Rainer Truby",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Francia,sin especificar
175506,Bilbao BBK Live 2011: Día 1,2011-07-07,COLDPLAY + BLONDIE + BEADY EYE + CRYSTAL CASTLES + RUSSIAN RED + KEN ZAZPI,Sin confirmar,1,No Disponible,"","","",Vizcaya,España,Indie
173117,Pohoda Festival 2011 - Día 1,2011-07-07,"</b> Artistas confirmados para todo el festival:

Portishead + Public Image Ltd. + Tony Allen + The Markovi&#269; Orkestar vs. Fanfare Ciocarlia + Molotov + We have band + Staff Benda Bilili + Florrie + MARIE FISKER + Prago Union + DVA + Ofrin + Las Balkanieras + Dominique Young Unique
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Eslovaquia,sin especificar
173148,Exit Festival 2011 - Día 1,2011-07-07,"</b> 

Artistas confirmados para todo el festival: 

Portishead + Arcade Fire + Hadouken! + Tiga + James Zabiela + Gramophonedzie + GRINDERMAN + FEDDE LE GRAND + JORIS VOORN + JOACHIM GARRAUD + Underworld + Beirut + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Serbia,sin especificar
173066,The Garden Festival 2011 - Día 3,2011-07-08,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173095,Worldwide Festival 2011 - Día 3,2011-07-08,"</b> Artistas confirmados para todo el festival

Cut Chemist + Kode9 Vs Spaceape (live) + David Rodigan + Ghostpoet (live) + Pearson Sound aka Ramadanman + Rainer Truby",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Francia,sin especificar
173118,Pohoda Festival 2011 - Día 2,2011-07-08,"</b> Artistas confirmados para todo el festival:

Portishead + Public Image Ltd. + Tony Allen + The Markovi&#269; Orkestar vs. Fanfare Ciocarlia + Molotov + We have band + Staff Benda Bilili + Florrie + MARIE FISKER + Prago Union + DVA + Ofrin + Las Balkanieras + Dominique Young Unique
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Eslovaquia,sin especificar
173149,Exit Festival 2011 - Día 2,2011-07-08,"</b> 

Artistas confirmados para todo el festival: 

Portishead + Arcade Fire + Hadouken! + Tiga + James Zabiela + Gramophonedzie + GRINDERMAN + FEDDE LE GRAND + JORIS VOORN + JOACHIM GARRAUD + Underworld + Beirut + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Serbia,sin especificar
173176,T In The Park 2011 - Día 1,2011-07-08,"</b> Artistas confirmados para todo el festival: 

Foo Fighters + Blink 182 + ..
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
175507,Bilbao BBK Live 2011: Día 2,2011-07-08,AMY WINEHOUSE + KASABIAN + KAISER CHIEFS + !!! + TV ON THE RADIO,Sin confirmar,1,No Disponible,"","","",Vizcaya,España,Indie
176052,Come Together 2011,2011-07-08,</b> tbc,20:00-07:00h,333,Space Ibiza,Space_Ibiza.jpg,Carretera de Platge Den Bossa,Ibiza,Baleares,España,House
173067,The Garden Festival 2011 - Día 4,2011-07-09,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173096,Worldwide Festival 2011 - Día 4,2011-07-09,"</b> Artistas confirmados para todo el festival

Cut Chemist + Kode9 Vs Spaceape (live) + David Rodigan + Ghostpoet (live) + Pearson Sound aka Ramadanman + Rainer Truby",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Francia,sin especificar
173119,Pohoda Festival 2011 - Día 3,2011-07-09,"</b> Artistas confirmados para todo el festival:

Portishead + Public Image Ltd. + Tony Allen + The Markovi&#269; Orkestar vs. Fanfare Ciocarlia + Molotov + We have band + Staff Benda Bilili + Florrie + MARIE FISKER + Prago Union + DVA + Ofrin + Las Balkanieras + Dominique Young Unique
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Eslovaquia,sin especificar
173150,Exit Festival 2011 - Día 3,2011-07-09,"</b> 

Artistas confirmados para todo el festival: 

Portishead + Arcade Fire + Hadouken! + Tiga + James Zabiela + Gramophonedzie + GRINDERMAN + FEDDE LE GRAND + JORIS VOORN + JOACHIM GARRAUD + Underworld + Beirut + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Serbia,sin especificar
173177,T In The Park 2011 - Día 2,2011-07-09,"</b> Artistas confirmados para todo el festival: 

Foo Fighters + Blink 182 + ..
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
175508,Bilbao BBK Live 2011: Día 3,2011-07-09,THE BLACK CROWES + THE CHEMICAL BROTHERS + JACK JOHNSON + 30 SECONDS TO MARS + M-CLAN,Sin confirmar,1,No Disponible,"","","",Vizcaya,España,Indie
173068,The Garden Festival 2011 - Día 5,2011-07-10,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173097,Worldwide Festival 2011 - Día 5,2011-07-10,"</b> Artistas confirmados para todo el festival

Cut Chemist + Kode9 Vs Spaceape (live) + David Rodigan + Ghostpoet (live) + Pearson Sound aka Ramadanman + Rainer Truby",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Francia,sin especificar
173151,Exit Festival 2011 - Día 4,2011-07-10,"</b> 

Artistas confirmados para todo el festival: 

Portishead + Arcade Fire + Hadouken! + Tiga + James Zabiela + Gramophonedzie + GRINDERMAN + FEDDE LE GRAND + JORIS VOORN + JOACHIM GARRAUD + Underworld + Beirut + ...",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Serbia,sin especificar
173178,T In The Park 2011 - Día 3,2011-07-10,"</b> Artistas confirmados para todo el festival: 

Foo Fighters + Blink 182 + ..
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
175434,Vagabundos 2011,2011-07-10,</b> djs por anunciar,00:00-07:00h,334,Pacha Ibiza,Pacha_Ibiza.jpg,Avda 8 de Agosto s/n,Ibiza,Baleares,España,House
173069,The Garden Festival 2011 - Día 6,2011-07-11,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
175451,Cocoon Ibiza 2011,2011-07-11,</b> djs por anunciar,00:00-07:00h,412,Amnesia,Amnesia_Ibiza.jpg,Carrer d'Eivissa-San Antoni,San Rafael. Ibiza,Baleares,España,Techno
173070,The Garden Festival 2011 - Día 7,2011-07-12,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
174356,Carl Cox: The Revolution Continues,2011-07-12,Carl Cox + ...,20:00-07:00h,333,Space Ibiza,Space_Ibiza.jpg,Carretera de Platge Den Bossa,Ibiza,Baleares,España,House
173071,The Garden Festival 2011 - Día 8,2011-07-13,"</b> Artistas confirmados para todo el festival:

Adam Regan + Adam Shelton + Art Department + Basement Boogaloo + Bobby Beige + Christophe + Commix + Cosmo + Crazy P + Dean Smith + Dolan Bergin + El Diablos + Emma Chibuku + Eric Duncan + Faith + Felix Dickinson + Future Disco + Futureboogie + Geddes + Greg Wilson + Hang the DJ + James Holroyd + Larry Heard + Illija Rudman + Matty J + Ben Terry + Mark E + Matty J and Ben Terry - Tirk + Maxxi Sound System + Motor City Drum Ensemble + Move D + No Fakin' + Paddy Freeform + PBR Streetgang + Robert Owens + Ole Smokey + Quantic + Sir Norman Jay + Sofrito Sound System + Soul Clap + Straight As + Tensnake + Tiger and Woods + Toby Tobias + Tristan de Cuhna + William Collins",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173045,Dour Festival 2011 - Día 1,2011-07-14,"</b> 

Artistas confirmados para todo el festival: 

Dirtyphonics (live) + Erol Alkan + House Of Pain + Jamaïca + Luke Vibert + Shantel & Bucovina Club Orkestar + Shy FX & Digitalsoundboy System feat. Breakage, B traits, Donaeo, Youngman and Stamina + Sigma & MC Carasel + The Amplifetes + The Gaslamp Killer + The Japanese Popstars + The Qemists (live) + Trolley Snatcha + Vitalic V Mirror (live) + Anthrax + Agnostic Front + Madball + Terror + Born From Pain + Dagoba + Fozzy + 50 Lions + Kylesa + Karma To Burn",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Bélgica,sin especificar
173059,Electric Elephant 2011 - Día 1,2011-07-14,</b> Artistas por confirmar,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Croacia,sin especificar
173211,FIB 2011 - Día 1,2011-07-14,"</b> Artistas confirmados para todo el festival: 

Arcade Fire + Arctic Monkeys + Mumford & Sons + Portishead + The Strokes + Beirut + CatPeople + Elbow + Friendly Fires + Julieta Venegas + Lori Meyers + Primal Scream present Screamadelica + The Streets + Tinie Tempah + The Coronas + Grupo Salvaje + The Marzipan Man + Smile + Veronica Falls + ...
",Sin confirmar,1,No Disponible,"","","",Castellón,España,sin especificar
