cartodb_id,gid,id_0,iso,name_0,id_1,name_1,id_2,name_2,id_3,name_3,id_4,name_4,varname_4,type_4,engtype_4,validfr_4,validto_4,remarks_4,shape_leng,shape_area,latitude,longitude,center_latitude,center_longitude,created_at,updated_at
7862,7840,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17004,Briñas,,Municipality,Municipality,Unknown,Present,,0.0762629261536,0.000273018535500,43,-3,42.6018489,-2.8303345,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7692,7722,70,ESP,Spain,947,Islas Baleares,13639,Baleares,24586,n.a. (59),16856,Costitx,,Municipality,Municipality,Unknown,Present,,0.210770168857,0.00165245943250,40,3,39.6562175,2.9491792,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7694,7650,70,ESP,Spain,946,Galicia,13638,Pontevedra,24576,n.a. (209),16784,Pontecesures,Puentecesures,Municipality,Municipality,Unknown,Present,,0.157839697040,0.000715746518000,43,-9,42.7166667,-8.65,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7699,7815,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16979,Herce,,Municipality,Municipality,Unknown,Present,,0.248463999421,0.00186245914550,42,-2,42.2143564,-2.1647825,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7706,7666,70,ESP,Spain,946,Galicia,13638,Pontevedra,24577,n.a. (210),16800,Dozón,,Municipality,Municipality,Unknown,Present,,0.475632390581,0.00816941381550,43,-8,42.570585,-8.04944,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7707,7828,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),16992,Alesón,,Municipality,Municipality,Unknown,Present,,0.139300403170,0.000720673180000,42,-3,42.4051108,-2.6903758,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7709,7680,70,ESP,Spain,947,Islas Baleares,13639,Baleares,24579,n.a. (52),16814,Sant Josep de sa Talaia,San José,Municipality,Municipality,Unknown,Present,,1.39340309851,0.0169891044310,39,1,38.9217334,1.2934432,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7713,7669,70,ESP,Spain,946,Galicia,13638,Pontevedra,24577,n.a. (210),16803,Rodeiro,,Municipality,Municipality,Unknown,Present,,0.667751189231,0.0169905515935,43,-8,42.6495044,-7.9498168,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7725,7724,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16914,La Victoria de Acentejo,,Municipality,Municipality,Unknown,Present,,0.207071984213,0.00172345079050,28,-16,28.424744,-16.4805546,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7834,7793,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16957,Vega de San Mateo,,Municipality,Municipality,Unknown,Present,,0.265127459199,0.00351799479800,28,-16,28.0105705,-15.5325574,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7867,7845,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17009,Cárdenas,,Municipality,Municipality,Unknown,Present,,0.0958142157461,0.000444028221500,42,-3,42.3742379,-2.767255,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7828,7781,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17328,Galdames,,Municipality,Municipality,Unknown,Present,,0.341867162026,0.00494559666300,43,-3,43.255,-3.0963889,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7744,7798,70,ESP,Spain,949,La Rioja,13641,La Rioja,24588,Anguiano,16962,Brieva de Cameros,,Municipality,Municipality,Unknown,Present,,0.433338664686,0.00504111708400,42,-3,42.1662782,-2.8003969,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7881,7868,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17038,Ochánduri,,Municipality,Municipality,Unknown,Present,,0.176645781140,0.00130508421700,43,-3,42.5246508,-3.0036307,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7882,7869,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17039,Ollauri,,Municipality,Municipality,Unknown,Present,,0.0729888461312,0.000290781228999,43,-3,42.5421491,-2.8332273,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7829,7782,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17329,Gamiz-Fika,Gámiz-Fica,Municipality,Municipality,Unknown,Present,,0.241816568385,0.00169980389450,43,-3,43.311728,-2.810701,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7760,7709,70,ESP,Spain,947,Islas Baleares,13639,Baleares,24584,n.a. (57),16843,Fornalutx,,Municipality,Municipality,Unknown,Present,,0.213563678044,0.00206088227150,40,3,39.7825954,2.7415588,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7830,7783,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17380,Ubide,Ubídea,Municipality,Municipality,Unknown,Present,,0.0839811851233,0.000315838700000,43,-3,43.026832,-2.688209,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7910,7901,70,ESP,Spain,949,La Rioja,13641,La Rioja,24591,n.a. (140),17071,Zorraquín,,Municipality,Municipality,Unknown,Present,,0.116400592705,0.000694611597000,42,-3,42.3259701,-3.0393343,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7831,7784,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17381,Ugao-Miraballes,Miravalles,Municipality,Municipality,Unknown,Present,,0.222766026063,0.000586156683999,43,-3,43.1799893,-2.9025077,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7765,7830,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),16994,Arenzana de Abajo,,Municipality,Municipality,Unknown,Present,,0.137825047640,0.000908707430499,42,-3,42.3866008,-2.7191005,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7767,7715,70,ESP,Spain,947,Islas Baleares,13639,Baleares,24586,n.a. (59),16849,Alaró,,Municipality,Municipality,Unknown,Present,,0.413268217266,0.00476336375300,40,3,39.7068537,2.7905477,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7773,7799,70,ESP,Spain,949,La Rioja,13641,La Rioja,24588,Anguiano,16963,Canales de la Sierra,,Municipality,Municipality,Unknown,Present,,0.408377598864,0.00614330748350,42,-3,42.1404899,-3.024993,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7840,7809,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16973,Arnedo,,Municipality,Municipality,Unknown,Present,,0.512846394649,0.00930186718500,42,-2,42.2278373,-2.1000138,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7841,7810,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16974,Bergasa,,Municipality,Municipality,Unknown,Present,,0.344436732873,0.00294413520400,42,-2,42.2521445,-2.1329393,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7842,7811,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16975,Bergasillas Bajera,,Municipality,Municipality,Unknown,Present,,0.140105974995,0.00105742336150,42,-2,42.2448905,-2.158813,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7847,7818,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16982,Navajún,,Municipality,Municipality,Unknown,Present,,0.211691516616,0.00176239468850,42,-2,41.9640846,-2.0987249,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7777,7800,70,ESP,Spain,949,La Rioja,13641,La Rioja,24588,Anguiano,16964,Mansilla de la Sierra,,Municipality,Municipality,Unknown,Present,,0.550425866830,0.00895255104900,42,-3,42.153367,-2.9452169,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7963,7957,70,ESP,Spain,949,La Rioja,13641,La Rioja,24594,n.a. (143),17127,Aldeanueva de Ebro,,Municipality,Municipality,Unknown,Present,,0.355992128050,0.00425211641250,42,-2,42.2292018,-1.8871121,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7848,7819,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16983,Préjano,,Municipality,Municipality,Unknown,Present,,0.292040329993,0.00462781181750,42,-2,42.1861842,-2.179706,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7851,7822,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16986,Santa Eulalia Bajera,,Municipality,Municipality,Unknown,Present,,0.154329755951,0.000921661318500,42,-2,42.2103016,-2.1912164,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7986,8010,70,ESP,Spain,950,País Vasco,13642,Álava,24601,n.a. (6),17180,Elciego,Eltziego,Municipality,Municipality,Unknown,Present,,0.223971625899,0.00178427118500,43,-3,42.5150725,-2.618277,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7786,7747,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16937,Santa Lucía de Tirajana,,Municipality,Municipality,Unknown,Present,,0.524583061210,0.00554247483300,28,-15,27.9127243,-15.5412365,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7774,7734,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16924,Puntagorda,,Municipality,Municipality,Unknown,Present,,0.344204639716,0.00307630940950,29,-18,28.7133828,-17.9057813,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7759,7707,70,ESP,Spain,947,Islas Baleares,13639,Baleares,24584,n.a. (57),16841,Esporles,Esporlas,Municipality,Municipality,Unknown,Present,,0.348546375686,0.00377315341650,40,3,39.6694628,2.5791499,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7849,7820,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16984,Quel,,Municipality,Municipality,Unknown,Present,,0.413145155619,0.00596187126450,42,-2,42.2289395,-2.0498106,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7784,7740,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16930,San Juan de la Rambla,,Municipality,Municipality,Unknown,Present,,0.253874551124,0.00193162405700,28,-17,28.1072047,-15.4252136,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7925,7916,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17086,Pinillos,,Municipality,Municipality,Unknown,Present,,0.170633958460,0.00128800767500,42,-3,42.1991839,-2.5966505,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7770,7730,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16920,Moya,,Municipality,Municipality,Unknown,Present,,0.344581504137,0.00302992947100,28,-16,28.116667,-15.566667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7780,7801,70,ESP,Spain,949,La Rioja,13641,La Rioja,24588,Anguiano,16965,Matute,,Municipality,Municipality,Unknown,Present,,0.295812487285,0.00282318044850,42,-3,42.2983782,-2.7954184,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7852,7823,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16987,Valdemadera,,Municipality,Municipality,Unknown,Present,,0.206011164008,0.00152478430800,42,-2,41.9839496,-2.073984,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7865,7843,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17007,Cañas,,Municipality,Municipality,Unknown,Present,,0.161414578135,0.00106797103100,42,-3,42.391687,-2.8464871,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7788,7805,70,ESP,Spain,949,La Rioja,13641,La Rioja,24588,Anguiano,16969,Villavelayo,,Municipality,Municipality,Unknown,Present,,0.476490869300,0.00976561289800,42,-3,42.1318425,-2.9855759,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7799,7769,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17018,Corporales,,Municipality,Municipality,Unknown,Present,,0.169292150735,0.000915014930000,42,-3,42.4336045,-2.9940017,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7800,7832,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),16996,Azofra,,Municipality,Municipality,Unknown,Present,,0.188336853214,0.00126788543900,42,-3,42.424174,-2.800831,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7854,7825,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16989,Zarzosa,,Municipality,Municipality,Unknown,Present,,0.256811754500,0.00198568375300,42,-2,42.1812978,-2.3415489,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7843,7812,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16976,Cornago,,Municipality,Municipality,Unknown,Present,,0.482942331105,0.00878459995050,42,-2,42.0655065,-2.093088,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7804,7757,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16947,Teror,,Municipality,Municipality,Unknown,Present,,0.269981556511,0.00234733244500,28,-16,28.059498,-15.5482405,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7856,7834,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),16998,Bañares,,Municipality,Municipality,Unknown,Present,,0.368487999668,0.00326134803550,42,-3,42.4686406,-2.9116594,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7808,7770,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17019,Cuzcurrita de Río Tirón,,Municipality,Municipality,Unknown,Present,,0.299855856430,0.00209580312600,43,-3,42.5415064,-2.9630243,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7809,7771,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17020,Estollo,,Municipality,Municipality,Unknown,Present,,0.233484590242,0.00175401199800,42,-3,42.3293364,-2.850387,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7838,7807,70,ESP,Spain,949,La Rioja,13641,La Rioja,24588,Anguiano,16971,Viniegra de Arriba,,Municipality,Municipality,Unknown,Present,,0.291834415937,0.00418688480100,42,-3,42.0957526,-2.8346862,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7857,7835,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),16999,Baños de Río Tobía,,Municipality,Municipality,Unknown,Present,,0.200885554407,0.00192608611650,42,-3,42.3348874,-2.7611477,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7817,7785,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17382,Urduliz,,Municipality,Municipality,Unknown,Present,,0.173789935653,0.000872983707500,43,-3,43.3796667,-2.962,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7844,7813,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16977,Enciso,,Municipality,Municipality,Unknown,Present,,0.417727620827,0.00762826410600,42,-2,42.1489328,-2.269399,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7839,7808,70,ESP,Spain,949,La Rioja,13641,La Rioja,24589,Arnedo,16972,Arnedillo,,Municipality,Municipality,Unknown,Present,,0.348127031448,0.00527566331850,42,-2,42.2121979,-2.2358943,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7858,7836,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17000,Baños de Rioja,,Municipality,Municipality,Unknown,Present,,0.162507195848,0.00102244018850,43,-3,42.5121933,-2.9452729,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7819,7764,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16954,Valleseco,,Municipality,Municipality,Unknown,Present,,0.227419133710,0.00220197225350,28,-16,28.0479375,-15.5736978,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7820,7765,70,ESP,Spain,948,Islas Canarias,13640,Las Palmas,24587,n.a. (144),16955,Valsequillo de Gran Canaria,,Municipality,Municipality,Unknown,Present,,0.263974095627,0.00353516815500,28,-16,27.9911922,-15.4992847,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8081,8080,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17245,Irura,,Municipality,Municipality,Unknown,Present,,0.0794405580898,0.000310547762000,43,-2,43.1656876,-2.0696165,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7825,7778,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17325,Forua,,Municipality,Municipality,Unknown,Present,,0.140420129222,0.000862896620499,43,-3,43.333712,-2.678589,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7826,7779,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17326,Fruiz,Frúniz,Municipality,Municipality,Unknown,Present,,0.165521072074,0.000461648205001,43,-3,43.3288889,-2.7833333,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7876,7856,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17026,Haro,,Municipality,Municipality,Unknown,Present,,0.405339690357,0.00443325580750,43,-3,42.5772045,-2.8462974,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7877,7857,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17027,Herramélluri,,Municipality,Municipality,Unknown,Present,,0.152289512254,0.00115465009950,42,-3,42.5020918,-3.0198007,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7880,7867,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17037,Nájera,,Municipality,Municipality,Unknown,Present,,0.497779764341,0.00408614618800,42,-3,42.4160408,-2.7343237,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7887,7874,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17044,San Millán de Yécora,,Municipality,Municipality,Unknown,Present,,0.166063742545,0.00116636843300,43,-3,42.5466306,-3.0968732,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7888,7875,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17045,San Torcuato,,Municipality,Municipality,Unknown,Present,,0.216118722026,0.00117957612050,42,-3,42.4824938,-2.8900315,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7906,7897,70,ESP,Spain,949,La Rioja,13641,La Rioja,24591,n.a. (140),17067,Ezcaray,,Municipality,Municipality,Unknown,Present,,0.553065182315,0.0156122660780,42,-3,42.3267239,-3.0133947,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7912,7903,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17073,Almarza de Cameros,,Municipality,Municipality,Unknown,Present,,0.279237322995,0.00306207563050,42,-3,42.2179895,-2.5981776,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7913,7904,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17074,Cabezón de Cameros,,Municipality,Municipality,Unknown,Present,,0.170384841961,0.00130833628550,42,-3,42.197619,-2.5190597,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7920,7911,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17081,"Mancomunidad de Nalda, Sorzana y Viguera",,Municipality,Municipality,Unknown,Present,,0.243921178434,0.00189185963300,42,-3,42.3081609,-2.5338684,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7921,7912,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17082,Muro en Cameros,,Municipality,Municipality,Unknown,Present,,0.177327759644,0.00175662580150,42,-3,42.225308,-2.528894,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7922,7913,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17083,Nestares,,Municipality,Municipality,Unknown,Present,,0.213810747058,0.00236481581050,42,-3,42.2696373,-2.6193896,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7934,7925,70,ESP,Spain,949,La Rioja,13641,La Rioja,24592,n.a. (141),17095,Villanueva de Cameros,,Municipality,Municipality,Unknown,Present,,0.200332581235,0.00208876749550,42,-3,42.167633,-2.6492303,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8112,8111,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17286,Ajangiz,Ajánguiz,Municipality,Municipality,Unknown,Present,,0.162807270566,0.000823311306000,43,-3,43.301,-2.671,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8113,8112,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17287,Alonsotegi,Alonsótegui,Municipality,Municipality,Unknown,Present,,0.192236988309,0.00179097404950,43,-3,43.2451862,-2.9887015,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7938,7929,70,ESP,Spain,949,La Rioja,13641,La Rioja,24593,n.a. (142),17099,Alberite,,Municipality,Municipality,Unknown,Present,,0.251902762679,0.00222488550400,42,-2,42.4060669,-2.4405231,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7942,7933,70,ESP,Spain,949,La Rioja,13641,La Rioja,24593,n.a. (142),17103,Clavijo,,Municipality,Municipality,Unknown,Present,,0.228633701717,0.00215458698250,42,-2,42.3499432,-2.4258713,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7975,7969,70,ESP,Spain,950,País Vasco,13642,Álava,24596,n.a. (1),17139,Artziniega,Arciniega,Municipality,Municipality,Unknown,Present,,0.237117126033,0.00304513814050,43,-3,43.1222011,-3.1282091,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7956,7950,70,ESP,Spain,949,La Rioja,13641,La Rioja,24593,n.a. (142),17120,Ribafrecha,,Municipality,Municipality,Unknown,Present,,0.270406967363,0.00378885230350,42,-2,42.3547686,-2.3875094,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7965,7959,70,ESP,Spain,949,La Rioja,13641,La Rioja,24594,n.a. (143),17129,Autol,,Municipality,Municipality,Unknown,Present,,0.407535280365,0.00930256652000,42,-2,42.2155274,-2.0065647,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7968,7962,70,ESP,Spain,949,La Rioja,13641,La Rioja,24594,n.a. (143),17132,El Villar de Arnedo,,Municipality,Municipality,Unknown,Present,,0.223281990034,0.00199950891700,42,-2,42.3206972,-2.0952962,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8042,8040,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17205,Anoeta,,Municipality,Municipality,Unknown,Present,,0.110294025211,0.000456211865500,43,-2,43.1614674,-2.0706951,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7977,7971,70,ESP,Spain,950,País Vasco,13642,Álava,24596,n.a. (1),17141,Llodio,Laudio,Municipality,Municipality,Unknown,Present,,0.280959754418,0.00416102199950,43,-3,43.1433325,-2.9629846,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8276,8273,70,ESP,Spain,952,Región de Murcia,13646,Murcia,24618,Huera de Murcia,17487,Beniel,,Municipality,Municipality,Unknown,Present,,0.152073816410,0.00101072121750,38,-1,38.0459117,-1.0018935,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7981,7975,70,ESP,Spain,950,País Vasco,13642,Álava,24597,n.a. (2),17145,Urkabustaiz,Urcabustaiz,Municipality,Municipality,Unknown,Present,,0.364554610493,0.00665086406200,43,-3,42.9719444,-2.9222222,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8030,8027,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17266,Ormaiztegi,Ormáiztegui,Municipality,Municipality,Unknown,Present,,0.119692898129,0.000747546145500,43,-2,43.0427347,-2.2558477,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7984,7978,70,ESP,Spain,950,País Vasco,13642,Álava,24598,n.a. (3),17148,Alegría-Dulantzi,Alegría,Municipality,Municipality,Unknown,Present,,0.350007815958,0.00219394906750,43,-3,42.841492,-2.5135074,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7989,7982,70,ESP,Spain,950,País Vasco,13642,Álava,24598,n.a. (3),17152,"Comunidad de Cuartango, Iruña de Oca y Ribera Alta (Sierra Brava de Badaya)",,Municipality,Municipality,Unknown,Present,,0.271320770360,0.00221459321850,43,-3,42.9099989,-2.6983868,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7991,7984,70,ESP,Spain,950,País Vasco,13642,Álava,24598,n.a. (3),17154,Iruña Oka,Iruña de Oca,Municipality,Municipality,Unknown,Present,,0.382246187430,0.00585158783150,43,-3,42.8191667,-2.8077778,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7993,7986,70,ESP,Spain,950,País Vasco,13642,Álava,24598,n.a. (3),17156,Parzonería de Encia (Estado),,Municipality,Municipality,Unknown,Present,,0.441145318543,0.00547697752800,43,-2,42.9099989,-2.6983868,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8166,8163,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17343,Izurtza,Izurza,Municipality,Municipality,Unknown,Present,,0.153271312587,0.000459507963999,43,-3,43.152273,-2.6419778,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7994,7987,70,ESP,Spain,950,País Vasco,13642,Álava,24598,n.a. (3),17157,Salvatierra,Agurain,Municipality,Municipality,Unknown,Present,,0.402425920841,0.00418928453600,43,-2,42.8524418,-2.389455,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8170,8169,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17349,Lemoa,Lemona,Municipality,Municipality,Unknown,Present,,0.192630818352,0.00176233027400,43,-3,43.2087592,-2.7741164,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8002,7995,70,ESP,Spain,950,País Vasco,13642,Álava,24599,n.a. (4),17165,Kanpezu,Campezo,Municipality,Municipality,Unknown,Present,,0.541650192872,0.00935792009400,43,-2,42.6919444,-2.37,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7997,7990,70,ESP,Spain,950,País Vasco,13642,Álava,24598,n.a. (3),17160,Zalduondo,Zalduendo de Álava,Municipality,Municipality,Unknown,Present,,0.214690413302,0.00132184370200,43,-2,42.8856262,-2.3472538,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8000,7993,70,ESP,Spain,950,País Vasco,13642,Álava,24599,n.a. (4),17163,"Comunidad de Laño (Condado de Treviño), Pipaón (Lagrán) y Peñacerrada-Urizaharra",,Municipality,Municipality,Unknown,Present,,0.123713908604,0.000565805649000,43,-3,42.6440952,-2.7133745,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8033,8031,70,ESP,Spain,950,País Vasco,13643,Guipúzcoa,24603,n.a. (124),17270,Soraluze,Placencia de las Armas,Municipality,Municipality,Unknown,Present,,0.179471815664,0.00157391010100,43,-2,43.1754299,-2.4124943,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
