Vuelo,Compañía,Fecha,scheduled,arrival,Retraso,late?,scheduled_hour,morning?,Origen
IBE5657,IBERIA,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,AMSTERDAM/SCHIPHOL
JKK6685,SPANAIR,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,MALAGA
KL3374,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
UX3874,AIR EUROPA,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,MALAGA
UX9144,AIR EUROPA,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
VLG2013,VUELING AIRLINES,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
VLG8305,VUELING AIRLINES,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,AMSTERDAM/SCHIPHOL
AFL1668,AEROFLOT,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
AM6826,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
AZ2785,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
IBE5629,IBERIA,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
IBE5657,IBERIA,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,AMSTERDAM/SCHIPHOL
IBE5657,IBERIA,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,AMSTERDAM/SCHIPHOL
JKK6685,SPANAIR,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,MALAGA
KL3374,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
UX3874,AIR EUROPA,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,MALAGA
UX9144,AIR EUROPA,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
VLG2013,VUELING AIRLINES,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
VLG8305,VUELING AIRLINES,12/04/2011,23:15,23:15,0,FALSE,23,FALSE,AMSTERDAM/SCHIPHOL
VLG8305,VUELING AIRLINES,04/11/2013,23:15,23:15,0,FALSE,23,FALSE,AMSTERDAM/SCHIPHOL
AUA8850,AUSTRIAN AIRLINES,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AZ078,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ROMA /FIUMICINO
JKK6449,SPANAIR,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AUA8850,AUSTRIAN AIRLINES,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AZ078,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ROMA /FIUMICINO
JKK6449,SPANAIR,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AUA8850,AUSTRIAN AIRLINES,12/04/2011,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AZ078,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,23:20,23:20,0,FALSE,23,FALSE,ROMA /FIUMICINO
JKK6449,SPANAIR,12/04/2011,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
UX3920,AIR EUROPA,12/04/2011,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AUA8850,AUSTRIAN AIRLINES,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
AZ078,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ROMA /FIUMICINO
JKK6449,SPANAIR,04/11/2013,23:20,23:20,0,FALSE,23,FALSE,ASTURIAS
LH1818,LUFTHANSA,04/11/2013,23:25,23:25,0,FALSE,23,FALSE,MUNICH
LH1818,LUFTHANSA,04/11/2013,23:25,23:25,0,FALSE,23,FALSE,MUNICH
LH1818,LUFTHANSA,12/04/2011,23:25,23:25,0,FALSE,23,FALSE,MUNICH
LH1818,LUFTHANSA,04/11/2013,23:25,23:25,0,FALSE,23,FALSE,MUNICH
IBE5938,IBERIA,04/11/2013,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
VLG8048,VUELING AIRLINES,04/11/2013,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
IBE5938,IBERIA,04/11/2013,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
VLG8048,VUELING AIRLINES,04/11/2013,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
IBE5938,IBERIA,12/04/2011,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
VLG8048,VUELING AIRLINES,12/04/2011,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
IBE5938,IBERIA,04/11/2013,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
VLG8048,VUELING AIRLINES,04/11/2013,23:30,23:30,0,FALSE,23,FALSE,PARIS /ORLY
IBE7881,IBERIA,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
KE7671,KOREAN AIR LINES,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
OK690,CZECH AIRLINES,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
IBE7881,IBERIA,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
KE7671,KOREAN AIR LINES,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
OK690,CZECH AIRLINES,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
IBE2230,IBERIA,12/04/2011,23:40,23:40,0,FALSE,23,FALSE,MADRID-BARAJAS
KE7671,KOREAN AIR LINES,12/04/2011,23:40,23:40,0,FALSE,23,FALSE,PRAGA
OK690,CZECH AIRLINES,12/04/2011,23:40,23:40,0,FALSE,23,FALSE,PRAGA
RYR6367,RYANAIR,12/04/2011,23:40,23:40,0,FALSE,23,FALSE,MILAN /ORIO AL SERIO
IBE7881,IBERIA,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
KE7671,KOREAN AIR LINES,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
OK690,CZECH AIRLINES,04/11/2013,23:40,23:40,0,FALSE,23,FALSE,PRAGA
IBE5911,IBERIA,04/11/2013,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
VLG6115,VUELING AIRLINES,04/11/2013,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
IBE5911,IBERIA,04/11/2013,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
VLG6115,VUELING AIRLINES,04/11/2013,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
RYR6323,RYANAIR,12/04/2011,23:45,23:45,0,FALSE,23,FALSE,MOSS / RYGGE
VLG6115,VUELING AIRLINES,12/04/2011,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
IBE5911,IBERIA,04/11/2013,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
VLG6115,VUELING AIRLINES,04/11/2013,23:45,23:45,0,FALSE,23,FALSE,ROMA /FIUMICINO
JKK6437,SPANAIR,04/11/2013,23:50,23:50,0,FALSE,23,FALSE,VIGO
RYR6399,RYANAIR,04/11/2013,23:50,23:50,0,FALSE,23,FALSE,SEVILLA
UX3912,AIR EUROPA,04/11/2013,23:50,23:50,0,FALSE,23,FALSE,VIGO
UX3912,AIR EUROPA,04/11/2013,23:50,23:50,0,FALSE,23,FALSE,VIGO
IBE5869,IBERIA,12/04/2011,23:50,23:50,0,FALSE,23,FALSE,CIUDAD REAL
JKK6437,SPANAIR,12/04/2011,23:50,23:50,0,FALSE,23,FALSE,VIGO
RYR6399,RYANAIR,12/04/2011,23:50,23:50,0,FALSE,23,FALSE,SEVILLA
UX3912,AIR EUROPA,12/04/2011,23:50,23:50,0,FALSE,23,FALSE,VIGO
VLG1999,VUELING AIRLINES,12/04/2011,23:50,23:50,0,FALSE,23,FALSE,CIUDAD REAL
UX3912,AIR EUROPA,04/11/2013,23:50,23:50,0,FALSE,23,FALSE,VIGO
A31762,AEGEAN AIRLINES,13/04/2011,,10:10,0,FALSE,10,TRUE,LISBOA
A3680,AEGEAN AIRLINES,13/04/2011,,11:00,0,FALSE,11,TRUE,ATENAS
AA152,AMERICAN AIRLINES,13/04/2011,,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
AA5647,AMERICAN AIRLINES,13/04/2011,,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
AA5688,AMERICAN AIRLINES,12/04/2011,,12:55,0,FALSE,12,TRUE,MADRID-BARAJAS
AA5688,AMERICAN AIRLINES,13/04/2011,,12:55,0,FALSE,12,TRUE,MADRID-BARAJAS
AA5689,AMERICAN AIRLINES,13/04/2011,,11:55,0,FALSE,11,TRUE,MADRID-BARAJAS
AA6290,AMERICAN AIRLINES,13/04/2011,,10:15,0,FALSE,10,TRUE,LONDRES / HEATHROW
AA6292,AMERICAN AIRLINES,12/04/2011,,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
AA6294,AMERICAN AIRLINES,12/04/2011,,21:25,0,FALSE,21,FALSE,LONDRES / HEATHROW
AA6295,AMERICAN AIRLINES,13/04/2011,,12:25,0,FALSE,12,TRUE,LONDRES / HEATHROW
AA6297,AMERICAN AIRLINES,12/04/2011,,19:50,0,FALSE,19,FALSE,LONDRES / HEATHROW
AF1330,AIR FRANCE,12/04/2011,,18:35,0,FALSE,18,FALSE,PARIS /ORLY
AF1348,AIR FRANCE,13/04/2011,,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AF1648,AIR FRANCE,12/04/2011,,14:35,0,FALSE,14,FALSE,PARIS /CHARLES DE GAULLE
AF1948,AIR FRANCE,12/04/2011,,17:25,0,FALSE,17,FALSE,PARIS /CHARLES DE GAULLE
AF2048,AIR FRANCE,12/04/2011,,19:30,0,FALSE,19,FALSE,PARIS /CHARLES DE GAULLE
AF2148,AIR FRANCE,12/04/2011,,20:45,0,FALSE,20,FALSE,PARIS /CHARLES DE GAULLE
AF2348,AIR FRANCE,12/04/2011,,22:00,0,FALSE,22,FALSE,PARIS /CHARLES DE GAULLE
AF3202,AIR FRANCE,13/04/2011,,10:15,0,FALSE,10,TRUE,BURDEOS
AF3206,AIR FRANCE,12/04/2011,,16:30,0,FALSE,16,FALSE,NANTES-ATLANTIQUE
AF4563,AIR FRANCE,12/04/2011,,13:35,0,FALSE,13,FALSE,IBIZA
AF4853,AIR FRANCE,13/04/2011,,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AF4857,AIR FRANCE,12/04/2011,,13:55,0,FALSE,13,FALSE,PALMA DE MALLORCA
AF4859,AIR FRANCE,12/04/2011,,16:55,0,FALSE,16,FALSE,PALMA DE MALLORCA
AF4861,AIR FRANCE,13/04/2011,,10:20,0,FALSE,10,TRUE,MENORCA
AF4877,AIR FRANCE,13/04/2011,,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AF4881,AIR FRANCE,12/04/2011,,22:05,0,FALSE,22,FALSE,IBIZA
AF5894,AIR FRANCE,12/04/2011,,21:25,0,FALSE,21,FALSE,LYON
AF5898,AIR FRANCE,12/04/2011,,16:55,0,FALSE,16,FALSE,LYON
AFL1492,AEROFLOT,13/04/2011,,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AFL1545,AEROFLOT,13/04/2011,,10:20,0,FALSE,10,TRUE,MENORCA
AFL1547,AEROFLOT,13/04/2011,,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1580,AEROFLOT,12/04/2011,,15:00,0,FALSE,15,FALSE,MADRID-BARAJAS
AFL1653,AEROFLOT,12/04/2011,,15:15,0,FALSE,15,FALSE,LANZAROTE
AFL1668,AEROFLOT,12/04/2011,,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
AFL1675,AEROFLOT,12/04/2011,,22:05,0,FALSE,22,FALSE,IBIZA
AFL1693,AEROFLOT,12/04/2011,,21:10,0,FALSE,21,FALSE,BARCELONA
AFL287,AEROFLOT,13/04/2011,,12:35,0,FALSE,12,TRUE,MOSCU /SHEREMETYEVO
AM6010,AEROMEXICO (AEROVIAS DE MEJICO),13/04/2011,,11:15,0,FALSE,11,TRUE,PARIS /CHARLES DE GAULLE
AM6011,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,14:35,0,FALSE,14,FALSE,PARIS /CHARLES DE GAULLE
AM6012,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,17:25,0,FALSE,17,FALSE,PARIS /CHARLES DE GAULLE
AM6807,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,19:55,0,FALSE,19,FALSE,MADRID-BARAJAS
AM6808,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,15:55,0,FALSE,15,FALSE,MADRID-BARAJAS
AM6824,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,15:15,0,FALSE,15,FALSE,LANZAROTE
AM6826,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
AM6829,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,15:00,0,FALSE,15,FALSE,MADRID-BARAJAS
AM6952,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,21:10,0,FALSE,21,FALSE,PALMA DE MALLORCA
AM6953,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,16:55,0,FALSE,16,FALSE,PALMA DE MALLORCA
AM6954,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,,18:25,0,FALSE,18,FALSE,MENORCA
AUA395,AUSTRIAN AIRLINES,12/04/2011,,22:40,0,FALSE,22,FALSE,VIENA
AUA397,AUSTRIAN AIRLINES,13/04/2011,,12:50,0,FALSE,12,TRUE,VIENA
AUA7465,AUSTRIAN AIRLINES,12/04/2011,,17:20,0,FALSE,17,FALSE,MUNICH
AUA7467,AUSTRIAN AIRLINES,12/04/2011,,21:20,0,FALSE,21,FALSE,MUNICH
AUA8144,AUSTRIAN AIRLINES,13/04/2011,,11:55,0,FALSE,11,TRUE,LISBOA
AUA8850,AUSTRIAN AIRLINES,12/04/2011,,23:20,0,FALSE,23,FALSE,ASTURIAS
AUA8852,AUSTRIAN AIRLINES,12/04/2011,,17:15,0,FALSE,17,FALSE,MADRID-BARAJAS
AUA8858,AUSTRIAN AIRLINES,13/04/2011,,11:05,0,FALSE,11,TRUE,VIGO
AVA6078,AVIANCA,12/04/2011,,17:25,0,FALSE,17,FALSE,MADRID-BARAJAS
AVA6242,AVIANCA,12/04/2011,,16:55,0,FALSE,16,FALSE,MADRID-BARAJAS
AVA6243,AVIANCA,12/04/2011,,14:55,0,FALSE,14,FALSE,MADRID-BARAJAS
AZ074,ALITALIA COMPAGNIA AEREA ITALIANA SPA,13/04/2011,,10:55,0,FALSE,10,TRUE,ROMA /FIUMICINO
AZ076,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,17:55,0,FALSE,17,FALSE,ROMA /FIUMICINO
AZ078,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,23:20,0,FALSE,23,FALSE,ROMA /FIUMICINO
AZ080,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,19:10,0,FALSE,19,FALSE,MILAN /LINATE
AZ2401,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,13:35,0,FALSE,13,FALSE,IBIZA
AZ2403,ALITALIA COMPAGNIA AEREA ITALIANA SPA,13/04/2011,,11:25,0,FALSE,11,TRUE,GRAN CANARIA
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,13/04/2011,,10:55,0,FALSE,10,TRUE,PALMA DE MALLORCA
AZ2413,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,13:55,0,FALSE,13,FALSE,PALMA DE MALLORCA
AZ2415,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,16:55,0,FALSE,16,FALSE,PALMA DE MALLORCA
AZ2733,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,15:15,0,FALSE,15,FALSE,LANZAROTE
AZ2785,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,23:15,0,FALSE,23,FALSE,TENERIFE NORTE
AZ7098,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,13:30,0,FALSE,13,FALSE,MILAN /LINATE
BAW0478,BRITISH AIRWAYS,13/04/2011,,10:15,0,FALSE,10,TRUE,LONDRES / HEATHROW
BAW0480,BRITISH AIRWAYS,12/04/2011,,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
BAW0482,BRITISH AIRWAYS,12/04/2011,,21:25,0,FALSE,21,FALSE,LONDRES / HEATHROW
BAW0484,BRITISH AIRWAYS,13/04/2011,,12:25,0,FALSE,12,TRUE,LONDRES / HEATHROW
BAW0486,BRITISH AIRWAYS,12/04/2011,,19:50,0,FALSE,19,FALSE,LONDRES / HEATHROW
BAW1577,BRITISH AIRWAYS,13/04/2011,,10:25,0,FALSE,10,TRUE,NUEVA YORK-J.F.KENNEDY
BAW470,BRITISH AIRWAYS,12/04/2011,,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
BAW8471,BRITISH AIRWAYS,13/04/2011,,12:20,0,FALSE,12,TRUE,LONDRES /LONDON CITY APT.
BER7524,AIR BERLIN INC.,12/04/2011,,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
BER7526,AIR BERLIN INC.,12/04/2011,,15:50,0,FALSE,15,FALSE,PALMA DE MALLORCA
BER8166,AIR BERLIN INC.,13/04/2011,,12:35,0,FALSE,12,TRUE,HAMBURGO
BER8564,AIR BERLIN INC.,12/04/2011,,19:35,0,FALSE,19,FALSE,DUSSELDORF
BER8792,AIR BERLIN INC.,13/04/2011,,11:20,0,FALSE,11,TRUE,BERLIN /TEGEL
BLF5731,"BLUE1 OY, FINLAND",12/04/2011,,14:40,0,FALSE,14,FALSE,BRUSELAS
BMA5303,BRITISH MIDLAND AIRWAYS,12/04/2011,,14:40,0,FALSE,14,FALSE,BRUSELAS
BMA5305,BRITISH MIDLAND AIRWAYS,12/04/2011,,20:25,0,FALSE,20,FALSE,BRUSELAS
CIM3013,CIMBER AIR,12/04/2011,,15:30,0,FALSE,15,FALSE,COPENHAGUE
COA5078,CONTINENTAL AIRLINES INC.,13/04/2011,,11:45,0,FALSE,11,TRUE,FRANKFURT
COA5089,CONTINENTAL AIRLINES INC.,12/04/2011,,15:15,0,FALSE,15,FALSE,FRANKFURT
COA9715,CONTINENTAL AIRLINES INC.,12/04/2011,,19:40,0,FALSE,19,FALSE,ALICANTE
CTN374,CROATIA AIRLINES,12/04/2011,,17:15,0,FALSE,17,FALSE,ZAGREB
DL8330,DELTA AIR LINES,12/04/2011,,17:25,0,FALSE,17,FALSE,PARIS /CHARLES DE GAULLE
DL8704,DELTA AIR LINES,12/04/2011,,14:35,0,FALSE,14,FALSE,PARIS /CHARLES DE GAULLE
DL9601,DELTA AIR LINES,13/04/2011,,10:05,0,FALSE,10,TRUE,AMSTERDAM/SCHIPHOL
DL9603,DELTA AIR LINES,12/04/2011,,15:05,0,FALSE,15,FALSE,AMSTERDAM/SCHIPHOL
DL9604,DELTA AIR LINES,12/04/2011,,17:05,0,FALSE,17,FALSE,AMSTERDAM/SCHIPHOL
EIN562,AER LINGUS,13/04/2011,,10:10,0,FALSE,10,TRUE,DUBLIN
EIN564,AER LINGUS,12/04/2011,,21:55,0,FALSE,21,FALSE,DUBLIN
ETD7273,ETIHAD AIRWAYS,12/04/2011,,14:40,0,FALSE,14,FALSE,BRUSELAS
ETD7275,ETIHAD AIRWAYS,12/04/2011,,20:25,0,FALSE,20,FALSE,BRUSELAS
EZS1077,"EASYJET SWITZERLAND, S.A.",12/04/2011,,20:10,0,FALSE,20,FALSE,BASEL /MULHOUSE
EZS1401,"EASYJET SWITZERLAND, S.A.",13/04/2011,,11:25,0,FALSE,11,TRUE,GINEBRA
EZS1403,"EASYJET SWITZERLAND, S.A.",12/04/2011,,16:25,0,FALSE,16,FALSE,GINEBRA
EZS1405,"EASYJET SWITZERLAND, S.A.",12/04/2011,,20:15,0,FALSE,20,FALSE,GINEBRA
EZS4525,"EASYJET SWITZERLAND, S.A.",13/04/2011,,11:30,0,FALSE,11,TRUE,BERLIN /SCHONEFELD
EZY1073,EASYJET AIRLINE CO. LTD.,13/04/2011,,10:10,0,FALSE,10,TRUE,BASEL /MULHOUSE
EZY2197,EASYJET AIRLINE CO. LTD.,12/04/2011,,21:15,0,FALSE,21,FALSE,AMSTERDAM/SCHIPHOL
EZY2265,EASYJET AIRLINE CO. LTD.,12/04/2011,,17:00,0,FALSE,17,FALSE,LONDRES /LUTON
EZY2765,EASYJET AIRLINE CO. LTD.,12/04/2011,,18:10,0,FALSE,18,FALSE,MILAN /MALPENSA
EZY2767,EASYJET AIRLINE CO. LTD.,12/04/2011,,19:35,0,FALSE,19,FALSE,MILAN /MALPENSA
EZY3033,EASYJET AIRLINE CO. LTD.,12/04/2011,,21:20,0,FALSE,21,FALSE,LONDRES /STANSTED
EZY3917,EASYJET AIRLINE CO. LTD.,13/04/2011,,12:55,0,FALSE,12,TRUE,PARIS /CHARLES DE GAULLE
EZY3919,EASYJET AIRLINE CO. LTD.,12/04/2011,,16:05,0,FALSE,16,FALSE,PARIS /CHARLES DE GAULLE
EZY3921,EASYJET AIRLINE CO. LTD.,12/04/2011,,20:10,0,FALSE,20,FALSE,PARIS /CHARLES DE GAULLE
EZY4415,EASYJET AIRLINE CO. LTD.,13/04/2011,,11:05,0,FALSE,11,TRUE,LYON
EZY4529,EASYJET AIRLINE CO. LTD.,12/04/2011,,20:55,0,FALSE,20,FALSE,BERLIN /SCHONEFELD
EZY6025,EASYJET AIRLINE CO. LTD.,12/04/2011,,13:50,0,FALSE,13,FALSE,BRISTOL
EZY6401,EASYJET AIRLINE CO. LTD.,13/04/2011,,13:00,0,FALSE,13,FALSE,NEWCASTLE
EZY7203,EASYJET AIRLINE CO. LTD.,13/04/2011,,10:20,0,FALSE,10,TRUE,LIVERPOOL
EZY7207,EASYJET AIRLINE CO. LTD.,12/04/2011,,20:45,0,FALSE,20,FALSE,LIVERPOOL
EZY7995,EASYJET AIRLINE CO. LTD.,12/04/2011,,21:20,0,FALSE,21,FALSE,LISBOA
EZY8571,EASYJET AIRLINE CO. LTD.,13/04/2011,,10:00,0,FALSE,10,TRUE,LONDRES /GATWICK
EZY8573,EASYJET AIRLINE CO. LTD.,12/04/2011,,14:15,0,FALSE,14,FALSE,LONDRES /GATWICK
EZY8577,EASYJET AIRLINE CO. LTD.,12/04/2011,,18:50,0,FALSE,18,FALSE,LONDRES /GATWICK
EZY8579,EASYJET AIRLINE CO. LTD.,12/04/2011,,21:00,0,FALSE,21,FALSE,LONDRES /GATWICK
EZY8581,EASYJET AIRLINE CO. LTD.,12/04/2011,,23:10,0,FALSE,23,FALSE,LONDRES /GATWICK
FIN3505,FINNAIR,12/04/2011,,20:20,0,FALSE,20,FALSE,HELSINKI
GWI2520,GERMANWINGS GMBH,12/04/2011,,18:55,0,FALSE,18,FALSE,STUTTGART
GWI526,GERMANWINGS GMBH,12/04/2011,,19:30,0,FALSE,19,FALSE,COLONIA/BONN
HV5133,TRANSAVIA.AIRLINES CV,12/04/2011,,20:45,0,FALSE,20,FALSE,AMSTERDAM/SCHIPHOL
IBE0910,IBERIA,13/04/2011,,10:20,0,FALSE,10,TRUE,MADRID-BARAJAS
IBE0950,IBERIA,13/04/2011,,11:00,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE1046,IBERIA,13/04/2011,,11:55,0,FALSE,11,TRUE,MADRID-BARAJAS
IBE1146,IBERIA,12/04/2011,,12:55,0,FALSE,12,TRUE,MADRID-BARAJAS
IBE1246,IBERIA,12/04/2011,,13:55,0,FALSE,13,FALSE,MADRID-BARAJAS
IBE1346,IBERIA,12/04/2011,,14:55,0,FALSE,14,FALSE,MADRID-BARAJAS
IBE1446,IBERIA,12/04/2011,,15:55,0,FALSE,15,FALSE,MADRID-BARAJAS
IBE1546,IBERIA,12/04/2011,,16:55,0,FALSE,16,FALSE,MADRID-BARAJAS
IBE1616,IBERIA,12/04/2011,,17:25,0,FALSE,17,FALSE,MADRID-BARAJAS
IBE1646,IBERIA,12/04/2011,,17:55,0,FALSE,17,FALSE,MADRID-BARAJAS
IBE1746,IBERIA,12/04/2011,,18:55,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE1816,IBERIA,12/04/2011,,19:25,0,FALSE,19,FALSE,MADRID-BARAJAS
IBE1846,IBERIA,12/04/2011,,19:55,0,FALSE,19,FALSE,MADRID-BARAJAS
IBE1916,IBERIA,12/04/2011,,20:25,0,FALSE,20,FALSE,MADRID-BARAJAS
IBE1946,IBERIA,12/04/2011,,20:55,0,FALSE,20,FALSE,MADRID-BARAJAS
IBE2016,IBERIA,12/04/2011,,21:25,0,FALSE,21,FALSE,MADRID-BARAJAS
IBE2116,IBERIA,12/04/2011,,22:25,0,FALSE,22,FALSE,MADRID-BARAJAS
IBE2230,IBERIA,12/04/2011,,23:40,0,FALSE,23,FALSE,MADRID-BARAJAS
IBE2714,IBERIA,12/04/2011,,14:55,0,FALSE,14,FALSE,MADRID-BARAJAS
IBE2738,IBERIA,12/04/2011,,19:55,0,FALSE,19,FALSE,MADRID-BARAJAS
IBE2742,IBERIA,12/04/2011,,20:25,0,FALSE,20,FALSE,MADRID-BARAJAS
IBE2752,IBERIA,12/04/2011,,15:55,0,FALSE,15,FALSE,MADRID-BARAJAS
IBE2764,IBERIA,12/04/2011,,20:55,0,FALSE,20,FALSE,MADRID-BARAJAS
IBE2766,IBERIA,12/04/2011,,21:25,0,FALSE,21,FALSE,MADRID-BARAJAS
IBE2790,IBERIA,12/04/2011,,22:25,0,FALSE,22,FALSE,MADRID-BARAJAS
IBE5136,IBERIA,12/04/2011,,21:40,0,FALSE,21,FALSE,IBIZA
IBE5601,IBERIA,12/04/2011,,16:35,0,FALSE,16,FALSE,A CORUÑA
IBE5605,IBERIA,12/04/2011,,22:00,0,FALSE,22,FALSE,ALICANTE
IBE5607,IBERIA,13/04/2011,,10:05,0,FALSE,10,TRUE,BILBAO
IBE5609,IBERIA,12/04/2011,,17:05,0,FALSE,17,FALSE,BILBAO
IBE5611,IBERIA,12/04/2011,,20:05,0,FALSE,20,FALSE,BILBAO
IBE5617,IBERIA,13/04/2011,,10:05,0,FALSE,10,TRUE,ASTURIAS
IBE5619,IBERIA,12/04/2011,,21:00,0,FALSE,21,FALSE,ASTURIAS
IBE5629,IBERIA,12/04/2011,,23:15,0,FALSE,23,FALSE,FEDERICO GARCÍA LORCA GRANADA-JAÉN
IBE5632,IBERIA,12/04/2011,,18:55,0,FALSE,18,FALSE,MALAGA
IBE5638,IBERIA,12/04/2011,,22:15,0,FALSE,22,FALSE,MALAGA
IBE5640,IBERIA,12/04/2011,,15:15,0,FALSE,15,FALSE,VIGO
IBE5645,IBERIA,12/04/2011,,20:10,0,FALSE,20,FALSE,SEVILLA
IBE5650,IBERIA,12/04/2011,,18:05,0,FALSE,18,FALSE,SEVILLA
IBE5651,IBERIA,12/04/2011,,15:30,0,FALSE,15,FALSE,SEVILLA
